name,slug,reference,marque,rubrique,categorie,famille,description,features,specs,url_image1,url_image2,url_image3,url_image4,url_image5,price,sale_price,discount_percent,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count
EGLO 61333 - SPOT SUR RAIL - VILLANOVA 1,eglo-61333-spot-sur-rail-villanova-1,61333,EGLO,éclairage d'intérieur,spot,VILLANOVA 1,"EGLO 61333 - VILLANOVA 1, éclairage d'intérieur de type spot sur rail, du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, chrome. Ce luminaire nécessite ampoules avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61333"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VILLANOVA 1"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/13322-large_default/eglo-61333-spot-sur-rail-villanova-1.jpg,https://www.monluminaire.ma/13673-large_default/eglo-98114-spot-townshend-3.jpg,,,,989.0,39.0,96,"[""silver""]","[""standard""]",6,,-96%,True,False,False,False,0.0,0
EGLO 39573 - SPOT - MELITO,eglo-39573-spot-melito,39573,EGLO,éclairage d'intérieur,spot,MELITO,"EGLO 39573 - MELITO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""39573"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""MELITO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13550-large_default/eglo-39573-spot-melito.jpg,https://www.monluminaire.ma/15726-large_default/eglo-39692-applique-creppo.jpg,,,,36720.0,29.0,100,[],"[""standard""]",1,,-100%,True,False,False,False,0.0,0
EGLO 39574 - SPOT - MELITO,eglo-39574-spot-melito,39574,EGLO,éclairage d'intérieur,spot,MELITO,"EGLO 39574 - MELITO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, aluminium, noir, or . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""39574"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""MELITO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/16570-large_default/eglo-39574-spot-melito.jpg,,,,,7689.0,39.0,99,"[""black"", ""gold""]","[""standard""]",5,,-99%,True,False,False,False,0.0,0
EGLO 39575 - SPOT - MELITO,eglo-39575-spot-melito,39575,EGLO,éclairage d'intérieur,spot,MELITO,"EGLO 39575 - MELITO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, aluminium, noir, or. Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""39575"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""MELITO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13552-large_default/eglo-39575-spot-melito.jpg,https://www.monluminaire.ma/15788-large_default/eglo-39595-ampoule-suspension-priorat.jpg,,,,4489.0,29.0,99,"[""black"", ""gold""]","[""standard""]",3,,-99%,True,False,False,False,0.0,0
EGLO 39576 - SPOT - MELITO,eglo-39576-spot-melito,39576,EGLO,éclairage d'intérieur,spot,MELITO,"EGLO 39576 - MELITO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, aluminium, noir, or. Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""39576"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""MELITO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/16571-large_default/eglo-39576-spot-melito.jpg,https://www.monluminaire.ma/11569-large_default/masiero-suspension-nappe-xl3.jpg,,,,36720.0,69.0,100,"[""black"", ""gold""]","[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 43324 - SPOT - ANWICK 1,eglo-43324-spot-anwick-1,43324,EGLO,éclairage d'intérieur,spot,ANWICK 1,"EGLO 43324 - ANWICK 1, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, noir. Ce luminaire nécessite 1 ampoules avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43324"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""ANWICK 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/13636-large_default/eglo-43324-spot-anwick-1.jpg,,,,,2050.0,56.0,97,"[""black""]","[""standard""]",1,,-97%,True,False,False,False,0.0,0
EGLO 43325 - AMPOULE SPOT - ANWICK 1,eglo-43325-ampoule-spot-anwick-1,43325,EGLO,éclairage d'intérieur,spot,ANWICK 1,"EGLO 43325 - ANWICK 1, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, noir. Ce luminaire nécessite 2 ampoules avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43325"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""ANWICK 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/13637-large_default/eglo-43325-ampoule-spot-anwick-1.jpg,,,,,2781.0,39.0,99,"[""black""]","[""standard""]",6,,-99%,True,False,False,False,0.0,0
EGLO 43326 - AMPOULE SPOT - ANWICK 1,eglo-43326-ampoule-spot-anwick-1,43326,EGLO,éclairage d'intérieur,spot,ANWICK 1,"EGLO 43326 - ANWICK 1, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, noir. Ce luminaire nécessite 3 ampoules avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43326"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""ANWICK 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/13638-large_default/eglo-43326-ampoule-spot-anwick-1.jpg,,,,,2781.0,10.0,100,"[""black""]","[""standard""]",38,,-100%,True,False,False,False,0.0,0
EGLO 97371 - SPOT - TRILLO,eglo-97371-spot-trillo,97371,EGLO,éclairage d'intérieur,spot,TRILLO,"EGLO 97371 - TRILLO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97371"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TRILLO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13657-large_default/eglo-97371-spot-trillo.jpg,,,,,989.0,79.0,92,[],"[""standard""]",9,,-92%,True,False,False,False,0.0,0
EGLO 97372 - SPOT - TRILLO,eglo-97372-spot-trillo,97372,EGLO,éclairage d'intérieur,spot,TRILLO,"EGLO 97372 - TRILLO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, blanc, noir . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97372"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TRILLO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13658-large_default/eglo-97372-spot-trillo.jpg,,,,,5989.0,56.0,99,"[""black"", ""white""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 97373 - SPOT - TRILLO,eglo-97373-spot-trillo,97373,EGLO,éclairage d'intérieur,spot,TRILLO,"EGLO 97373 - TRILLO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, blanc, noir . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97373"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TRILLO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13659-large_default/eglo-97373-spot-trillo.jpg,,,,,899.0,10.0,99,"[""black"", ""white""]","[""standard""]",5,,-99%,True,False,False,False,0.0,0
EGLO 97374 - SPOT - TRILLO,eglo-97374-spot-trillo,97374,EGLO,éclairage d'intérieur,spot,TRILLO,"EGLO 97374 - TRILLO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, blanc, noir. Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97374"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TRILLO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13660-large_default/eglo-97374-spot-trillo.jpg,https://www.monluminaire.ma/15825-large_default/eglo-97374-spot-trillo.jpg,,,,689.0,69.0,90,"[""black"", ""white""]","[""standard""]",1,,-90%,True,False,False,False,0.0,0
EGLO 97532 - SPOT - VALBIANO,eglo-97532-spot-valbiano,97532,EGLO,éclairage d'intérieur,spot,VALBIANO,"EGLO 97532 - VALBIANO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, nickel mat, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97532"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VALBIANO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13661-large_default/eglo-97532-spot-valbiano.jpg,,,,,1249.0,25.0,98,"[""white""]","[""standard""]",3,,-98%,True,False,False,False,0.0,0
EGLO 97533 - SPOT - VALBIANO,eglo-97533-spot-valbiano,97533,EGLO,éclairage d'intérieur,spot,VALBIANO,"EGLO 97533 - VALBIANO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, nickel mat, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97533"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VALBIANO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13662-large_default/eglo-97533-spot-valbiano.jpg,https://www.monluminaire.ma/15655-large_default/eglo-39679-suspension-bregalla.jpg,,,,54263.0,29.0,100,"[""white""]","[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 97534 - SPOT - VALBIANO,eglo-97534-spot-valbiano,97534,EGLO,éclairage d'intérieur,spot,VALBIANO,"EGLO 97534 - VALBIANO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO est garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, nickel mat, blanc. Ce luminaire nécessite une ampoule avec culot . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97534"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VALBIANO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13663-large_default/eglo-97534-spot-valbiano.jpg,https://www.monluminaire.ma/15818-large_default/eglo-98409-plafonnier-pastore-1.jpg,,,,2050.0,10.0,100,"[""white""]","[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 97535 - SPOT - VALBIANO,eglo-97535-spot-valbiano,97535,EGLO,éclairage d'intérieur,spot,VALBIANO,"EGLO 97535 - VALBIANO, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""97535"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VALBIANO"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13664-large_default/eglo-97535-spot-valbiano.jpg,https://www.monluminaire.ma/15826-large_default/eglo-97535-spot-valbiano.jpg,,,,1189.0,25.0,98,[],"[""standard""]",2,,-98%,True,False,False,False,0.0,0
EGLO 98111 - SPOT - TOWNSHEND 3,eglo-98111-spot-townshend-3,98111,EGLO,éclairage d'intérieur,spot,TOWNSHEND 3,"EGLO 98111 - TOWNSHEND 3, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98111"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TOWNSHEND 3"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13670-large_default/eglo-98111-spot-townshend-3.jpg,https://www.monluminaire.ma/15820-large_default/eglo-98111-spot-townshend-3.jpg,,,,1515.0,56.0,96,[],"[""standard""]",0,,-96%,True,False,False,False,0.0,0
EGLO 98112 - SPOT - TOWNSHEND 3,eglo-98112-spot-townshend-3,98112,EGLO,éclairage d'intérieur,spot,TOWNSHEND 3,"EGLO 98112 - TOWNSHEND 3, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98112"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TOWNSHEND 3"", ""Réseau"": ""A""}",https://www.monluminaire.ma/13671-large_default/eglo-98112-spot-townshend-3.jpg,https://www.monluminaire.ma/15821-large_default/eglo-98112-spot-townshend-3.jpg,https://www.monluminaire.ma/15822-large_default/eglo-98112-spot-townshend-3.jpg,,,2781.0,59.0,98,[],"[""standard""]",1,,-98%,True,False,False,False,0.0,0
EGLO 98113 - AMPOULE SPOT - TOWNSHEND 3,eglo-98113-ampoule-spot-townshend-3,98113,EGLO,éclairage d'intérieur,spot,TOWNSHEND 3,"EGLO 98113 - TOWNSHEND 3, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98113"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TOWNSHEND 3"", ""Réseau"": ""A""}",https://www.monluminaire.ma/15823-large_default/eglo-98113-ampoule-spot-townshend-3.jpg,https://www.monluminaire.ma/13672-large_default/eglo-98113-ampoule-spot-townshend-3.jpg,,,,3989.0,39.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
EGLO 98114 - SPOT - TOWNSHEND 3,eglo-98114-spot-townshend-3,98114,EGLO,éclairage d'intérieur,spot,TOWNSHEND 3,"EGLO 98114 - TOWNSHEND 3, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""98114"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""TOWNSHEND 3"", ""Réseau"": ""A""}",https://www.monluminaire.ma/15824-large_default/eglo-98114-spot-townshend-3.jpg,https://www.monluminaire.ma/13673-large_default/eglo-98114-spot-townshend-3.jpg,,,,3989.0,19.0,100,[],"[""standard""]",0,,-100%,True,False,False,False,0.0,0
EGLO 31371 - SPOT - PIKARA,eglo-31371-spot-pikara,31371,EGLO,éclairage d'intérieur,spot,PIKARA,"EGLO 31371 - PIKARA, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, aluminium, chrome, argent . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""31371"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""PIKARA"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14769-large_default/eglo-31371-spot-pikara.jpg,,,,,1989.0,59.0,97,"[""silver""]","[""standard""]",0,,-97%,True,False,False,False,0.0,0
EGLO 60378 - SPOT - IN111SQ,eglo-60378-spot-in111sq,60378,EGLO,éclairage d'intérieur,spot,IN111SQ,"EGLO 60378 - IN111SQ, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""60378"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""IN111SQ"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14855-large_default/eglo-60378-spot-in111sq.jpg,,,,,1189.0,56.0,95,"[""white""]","[""standard""]",6,,-95%,True,False,False,False,0.0,0
EGLO 60384 - SPOT - NON111/3SQ,eglo-60384-spot-non111-3sq,60384,EGLO,éclairage d'intérieur,spot,NON111/3SQ,"EGLO 60384 - NON111/3SQ, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""60384"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""NON111/3SQ"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14856-large_default/eglo-60384-spot-non111-3sq.jpg,,,,,689.0,56.0,92,"[""white""]","[""standard""]",5,,-92%,True,False,False,False,0.0,0
EGLO 60931 - SPOT - NON111/3,eglo-60931-spot-non111-3,60931,EGLO,éclairage d'intérieur,spot,NON111/3,"EGLO 60931 - NON111/3, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium, noir, chrome . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""60931"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""NON111/3"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14865-large_default/eglo-60931-spot-non111-3.jpg,,,,,2050.0,29.0,99,"[""black"", ""silver""]","[""standard""]",5,,-99%,True,False,False,False,0.0,0
EGLO 61331 - SPOT - VILLANOVA 1,eglo-61331-spot-villanova-1,61331,EGLO,éclairage d'intérieur,spot,VILLANOVA 1,"EGLO 61331 - VILLANOVA 1, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier, chrome . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61331"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""VILLANOVA 1"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14866-large_default/eglo-61331-spot-villanova-1.jpg,https://www.monluminaire.ma/15820-large_default/eglo-98111-spot-townshend-3.jpg,,,,2781.0,189.0,93,"[""silver""]","[""standard""]",8,,-93%,True,False,False,False,0.0,0
EGLO 61439 - SPOT - FERRONEGO IN 111,eglo-61439-spot-ferronego-in-111,61439,EGLO,éclairage d'intérieur,spot,FERRONEGO IN 111,"EGLO 61439 - FERRONEGO IN 111, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en fonte d'aluminium, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61439"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""FERRONEGO IN 111"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14873-large_default/eglo-61439-spot-ferronego-in-111.jpg,,,,,2050.0,89.0,96,"[""white""]","[""standard""]",33,,-96%,True,False,False,False,0.0,0
EGLO 61455 - SPOT - FERRONEGO 111,eglo-61455-spot-ferronego-111,61455,EGLO,éclairage d'intérieur,spot,FERRONEGO 111,"EGLO 61455 - FERRONEGO 111, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium, blanc . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61455"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""FERRONEGO 111"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14874-large_default/eglo-61455-spot-ferronego-111.jpg,,,,,2050.0,29.0,99,"[""white""]","[""standard""]",4,,-99%,True,False,False,False,0.0,0
EGLO 61468 - SPOT - FERRONEGO 111,eglo-61468-spot-ferronego-111,61468,EGLO,éclairage d'intérieur,spot,FERRONEGO 111,"EGLO 61468 - FERRONEGO 111, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium, noir . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61468"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""FERRONEGO 111"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14875-large_default/eglo-61468-spot-ferronego-111.jpg,,,,,2050.0,79.0,96,"[""black""]","[""standard""]",4,,-96%,True,False,False,False,0.0,0
EGLO 61619 - SPOT - BISCARI,eglo-61619-spot-biscari,61619,EGLO,éclairage d'intérieur,spot,BISCARI,"61619 - BISCARI, éclairage d'intérieur de type spot , du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en aluminium blanc. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau A"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""61619"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""BISCARI"", ""Réseau"": ""A""}",https://www.monluminaire.ma/16580-large_default/eglo-61619-spot-biscari.jpg,,,,,899.0,49.0,95,"[""white""]","[""standard""]",0,,-95%,True,False,False,False,0.0,0
EGLO 82969 - SPOT - SAM 1,eglo-82969-spot-sam-1,82969,EGLO,éclairage d'intérieur,spot,SAM 1,"EGLO 82969 - SAM 1, éclairage d'intérieur de type spot, du leader mondial du luminaire EGLO, garantie 2 ans. Ce luminaire possède un beau design avec une finition en , . Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau Inactif"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""82969"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""spot"", ""Nom de famille"": ""SAM 1"", ""Réseau"": ""Inactif""}",https://www.monluminaire.ma/14918-large_default/eglo-82969-spot-sam-1.jpg,,,,,2781.0,69.0,98,[],"[""standard""]",2,,-98%,True,False,False,False,0.0,0
