id,name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,created_at,updated_at,category_id,subcategory_id,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site
215,Vase décoratif visage moderne blanc et or,vase-decoratif-visage-moderne-blanc-et-or,2624,,Décoration,Vases,,"Vases décoratifs en céramique de style moderne avec une finition blanche brillante, ornés de détails dorés simulant des traits artistiques faciaux. Leur design unique en forme de visage apporte une touche contemporaine et sophistiquée à tout intérieur marocain. Parfaits pour décorer une console, une table basse ou un étagère, ils apportent une touche artistique et élégante à votre espace de vie ou d'accueil.",backend/uploads/products/photo-2026-06-08-16-33-09-3.jpg,,,,,230.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
216,Objets décoratifs en verre et métal,objets-decoratifs-en-verre-et-metal,8072,,Décoration,Objets décoratifs,Objets décoratifs en verre et métal,"Petit pot décoratif en verre noir avec finition dorée, orné d'une figurine de renne doré sur le dessus. Ce vase de style contemporain peut être utilisé pour la décoration dans un salon ou une chambre, apportant une touche élégante et festive à l'espace. Sa surface lisse et ses finitions luxe en font un élément de décoration sophistiqué, idéal pour un intérieur moderne marocain.",backend/uploads/products/photo-2026-06-08-16-33-10.jpg,,,,,85.00,"[""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
217,Dessous de plat décoratif avec motif animal et inscription,dessous-de-plat-decoratif-avec-motif-animal-et-inscription,8067,,Décoration > Objets décoratifs > Plateaux et dessous de plat,Objets décoratifs,Dessous de plat,"Ce dessous de plat en céramique affiche un design contemporain avec un motif de tête de cerf doré au centre, accompagné d'une inscription élégante. Son style moderne et sa finition soignée en font un élément décoratif idéal pour enrichir votre table ou votre pièce à vivre. Pratique et esthétique, il protège la surface tout en apportant une touche artistique à votre décoration intérieure. Adapté pour une utilisation dans la salle à manger, la cuisine ou comme objet décoratif sur une étagère ou une console, ce dessous de plat allie fonctionnalité et esthétisme pour sublimer votre espace de vie.",backend/uploads/products/photo-2026-06-08-16-33-13-5.jpg,,,,,135.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
218,Vases décoratifs géométriques en céramique,vases-decoratifs-geometriques-en-ceramique,3081,,Décoration,Objets décoratifs,Vases,"Ce lot de trois vases décoratifs présente un design moderne avec une finition en céramique repeinte dans des tons gris avec un effet rayé, associée à une base et un col en finition dorée brillante. Leur forme circulaire et leur taille décroissante apportent une touche contemporaine et élégante à tout intérieur marocain. Idéal pour mettre en valeur des fleurs ou comme objet de décoration seul, ces vases s'intègrent parfaitement dans un salon, une salle à manger ou une entrée, ajoutant une ambiance sophistiquée et moderne. Leur allure géométrique et leur alliance de couleurs neutres en font un choix chic pour décorations d'intérieur tendance.",backend/uploads/products/photo-2026-06-08-16-33-14-4.jpg,,,,,280.00,"[""Gris"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
219,Vases décoratifs géométriques en céramique,vases-decoratifs-geometriques-en-ceramique-2,82,,Décoration,Objets décoratifs,Vases,"Ce lot de trois vases décoratifs présente un design moderne avec une finition en céramique repeinte dans des tons gris avec un effet rayé, associée à une base et un col en finition dorée brillante. Leur forme circulaire et leur taille décroissante apportent une touche contemporaine et élégante à tout intérieur marocain. Idéal pour mettre en valeur des fleurs ou comme objet de décoration seul, ces vases s'intègrent parfaitement dans un salon, une salle à manger ou une entrée, ajoutant une ambiance sophistiquée et moderne. Leur allure géométrique et leur alliance de couleurs neutres en font un choix chic pour décorations d'intérieur tendance.",backend/uploads/products/photo-2026-06-08-16-33-14-4.jpg,,,,,280.00,"[""Gris"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
220,Vases décoratifs géométriques en céramique,vases-decoratifs-geometriques-en-ceramique-3,83,,Décoration,Objets décoratifs,Vases,"Ce lot de trois vases décoratifs présente un design moderne avec une finition en céramique repeinte dans des tons gris avec un effet rayé, associée à une base et un col en finition dorée brillante. Leur forme circulaire et leur taille décroissante apportent une touche contemporaine et élégante à tout intérieur marocain. Idéal pour mettre en valeur des fleurs ou comme objet de décoration seul, ces vases s'intègrent parfaitement dans un salon, une salle à manger ou une entrée, ajoutant une ambiance sophistiquée et moderne. Leur allure géométrique et leur alliance de couleurs neutres en font un choix chic pour décorations d'intérieur tendance.",backend/uploads/products/photo-2026-06-08-16-33-14-4.jpg,,,,,280.00,"[""Gris"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
221,Sculpture géométrique en métal doré,sculpture-geometrique-en-metal-dore,2789,,Décoration,Objets décoratifs,,"Sculpture décorative en forme de sphère composée de plusieurs cercles dorés qui s'entrelacent pour former un motif géométrique moderne. Fixée sur une base rectangulaire en miroir, cette pièce apportera une touche élégante et contemporaine à votre intérieur. Idéal pour décorer un salon, une entrée ou un bureau, elle reflète la lumière et ajoute une dimension artistique à votre espace résidentiel ou professionnel.",backend/uploads/products/photo-2026-06-08-16-40-33.jpg,,,,,210.00,"[""Argenté""]","[""unique""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
222,Objets décoratifs arbres en métal doré avec boules rouges,objets-decoratifs-arbres-en-metal-dore-avec-boules-rouges,2549/3-1,,Décoration,,,"Collection de trois arbres décoratifs aux branches en métal doré et aux boules colorées en plastique rouge, idéal pour embellir un intérieur moderne ou classique. Ces objets apportent une touche élégante et colorée à votre décoration intérieure, pouvant être placés sur une table, une étagère ou un plateau pour créer une ambiance chaleureuse et raffinée dans un salon, une salle à manger ou une entrée.",backend/uploads/products/photo-2026-06-08-16-40-35-2.jpg,,,,,135.00,"[""Rouge"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
223,Objets décoratifs arbres en métal doré avec boules rouges,objets-decoratifs-arbres-en-metal-dore-avec-boules-rouges-2,2549/3-2,,Décoration,,,"Collection de trois arbres décoratifs aux branches en métal doré et aux boules colorées en plastique rouge, idéal pour embellir un intérieur moderne ou classique. Ces objets apportent une touche élégante et colorée à votre décoration intérieure, pouvant être placés sur une table, une étagère ou un plateau pour créer une ambiance chaleureuse et raffinée dans un salon, une salle à manger ou une entrée.",backend/uploads/products/photo-2026-06-08-16-40-35-2.jpg,,,,,165.00,"[""Rouge"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
224,Objets décoratifs arbres en métal doré avec boules rouges,objets-decoratifs-arbres-en-metal-dore-avec-boules-rouges-3,2549/3-3,,Décoration,,,"Collection de trois arbres décoratifs aux branches en métal doré et aux boules colorées en plastique rouge, idéal pour embellir un intérieur moderne ou classique. Ces objets apportent une touche élégante et colorée à votre décoration intérieure, pouvant être placés sur une table, une étagère ou un plateau pour créer une ambiance chaleureuse et raffinée dans un salon, une salle à manger ou une entrée.",backend/uploads/products/photo-2026-06-08-16-40-35-2.jpg,,,,,195.00,"[""Rouge"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
225,Vase décoratif en forme d'œuf avec finition dorée,vase-decoratif-en-forme-d-uf-avec-finition-doree,2802/03,,Décoration,Objets décoratifs,,"Ce sont deux vases décoratifs en forme d'œuf avec une finition dorée brillante. Leur design moderne et élégant ajoute une touche sophistiquée à tout espace intérieur ou extérieur. Idéal pour embellir une console, une étagère ou une table basse, ils apportent une ambiance contemporaine et raffinée à votre décoration d'intérieur. Leur structure légère et leur aspect métallique en font des pièces décoratives qui attirent le regard et créent une atmosphère chaleureuse et élégante.",backend/uploads/products/photo-2026-06-08-16-40-35-3.jpg,,,,,210.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
226,Arbre décoratif en métal doré ornés de fleurs en cristaux rouges,arbre-decoratif-en-metal-dore-ornes-de-fleurs-en-cristau-rouges,2563,,Décoration,Décoration,Objets décoratifs,"Ce magnifique arbre décoratif en métal doré est conçu pour apporter une touche élégante et raffinée à votre intérieur. Avec ses branches finement travaillées et ses fleurs ornées de cristaux rouges, il constitue un point focal décoratif idéal pour un salon, une entrée ou une chambre. Sa finition dorée lui confère un aspect luxueux, lui permettant de s’intégrer dans un style contemporain ou classique. Peu encombrant, il sert à embellir vos espaces tout en étant un objet de conversation sophistiqué.",backend/uploads/products/photo-2026-06-08-16-40-37-3.jpg,,,,,370.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
227,Miroir de maquillage doré floral,miroir-de-maquillage-dore-floral,2751,,Décoration,Miroirs,,"Miroir de maquillage au design élégant avec une finition dorée et un cadre orné de fleurs. Idéal pour la coiffeuse ou la salle de bain, il offre une vue claire et une touche sophistiquée à l'espace de maquillage.",backend/uploads/products/photo-2026-06-08-16-40-37-5.jpg,,,,,75.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
228,Sculpture décorative en verre en forme de cygne,sculpture-decorative-en-verre-en-forme-de-cygne,2786,,Décoration,Objets décoratifs,,"Cette sculpture décorative en forme de cygne affiche un corps en verre doré avec des ailes en verre violet orné de détails en cristaux ou effets de texture. Elle apporte une touche élégante et artistique dans un intérieur contemporain, idéale pour décorer un salon, une console ou une étagère. Sa silhouette raffinée et ses couleurs vibrantes ajouteront une note sophistiquée et moderne à votre décoration intérieure.",backend/uploads/products/photo-2026-06-08-16-40-39-2.jpg,,,,,350.00,"[""Doré"",""Violet""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
229,Vases décoratifs en verre en forme de lapin stylisé,vases-decoratifs-en-verre-en-forme-de-lapin-stylise,2785,,Décoration,,,"Paire de vases décoratifs en verre avec finition or brillant, conçus en forme de lapin stylisé avec oreilles pointues. Ces objets ajoutent une touche élégante et contemporaine à votre décoration intérieure. Parfaits pour mettre en valeur des fleurs ou comme pièces décoratives seules, ils s'intègrent harmonieusement dans un salon ou une entrée pour apporter une ambiance raffinée et moderne.",backend/uploads/products/photo-2026-06-08-16-40-39-4.jpg,,,,,520.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
230,Set de boîtes décoratives en métal doré et cristal,set-de-boites-decoratives-en-metal-dore-et-cristal,2464,,Décoration,,,"Set de deux boîtes décoratives en métal doré ornées de cristaux transparents. Ces pièces élégantes apportent une touche de luxe et de raffinement à votre intérieur. Idéal pour embellir un salon, une chambre ou une entrée, elles peuvent servir au rangement ou simplement en tant qu'objets décoratifs pour valoriser votre décoration moderne ou glamour. Leur finition dorée et la disposition de cristaux apportent une ambiance sophistiquée, lumineuse et chaleureuse dans n'importe quel espace de votre maison ou bureau.",backend/uploads/products/photo-2026-06-08-16-40-39.jpg,,,,,220.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
231,Arbre décoratif en métal doré avec sphères vertes,arbre-decoratif-en-metal-dore-avec-spheres-vertes,2549,,Décoration,,,"Collection de trois arbres décoratifs en métal doré avec des sphères vertes brillantes représentant les feuilles. Ces objets de décoration sont conçus pour embellir un intérieur moderne ou contemporain, apportant une touche de verdure et d'élégance. Idéal pour être placés sur une table ou une étagère, ils ajoutent une ambiance chic et sophistiquée à votre espace de vie ou de réception.",backend/uploads/products/photo-2026-06-08-16-40-40-3.jpg,,,,,195.00,"[""Vert"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
232,Bougeoir décoratif en métal doré avec deux verres,bougeoir-decoratif-en-metal-dore-avec-deu-verres,2745,,Décoration,Objets décoratifs,Bougeoirs et supports,"Ce bougeoir décoratif en métal doré possède un design élégant avec deux verres transparents suspendus, parfait pour embellir une table ou un espace de réception. Sa finition dorée apporte une touche de luxe et de modernité à votre décoration intérieure ou pour un événement spécial au Maroc. Idéal pour créer une ambiance chaleureuse dans un salon, une salle à manger ou au centre d’une table lors de vos réceptions, il combine fonctionnalité et esthétisme dans un style contemporain sophistiqué.",backend/uploads/products/photo-2026-06-08-16-40-41-2.jpg,,,,,45.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
233,Objet décoratif en forme de pomme en verre doré,objet-decoratif-en-forme-de-pomme-en-verre-dore,2561,,Décoration,Objets décoratifs,Figures et sculptures,"Ce joli objet décoratif représente une pomme stylisée en verre ou en résine, conçue avec un cadre transparent et une finition dorée, lui conférant une allure élégante et moderne. Il est posé sur un support noir, ce qui le met en valeur comme pièce centrale dans une décoration intérieure. Idéal pour embellir un salon, une table d'entrée ou un bureau, cet objet apporte une touche de sophistication et d'originalité à l'espace. Sa finition dorée et son design épuré s'intègrent parfaitement à un intérieur contemporain ou moderne, créant une ambiance chic et raffinée.",backend/uploads/products/photo-2026-06-08-16-40-42.jpg,,,,,145.00,"[""Orange"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
234,Figurine décorative abstraite en verre et métal,figurine-decorative-abstraite-en-verre-et-metal,2562,,Décoration,,,"Sculpture décorative chic en verre et métal associant une silhouette abstraite d'inspiration artistique. Sa finition en cristal transparent et détails dorés lui confèrent une allure élégante et contemporaine, parfaite pour embellir un espace de vie ou un bureau. Elle s'intègre harmonieusement dans un intérieur moderne ou classique, apportant une touche sophistiquée et un point focal déco dans un salon, une salle de séjour ou une entrée. Son design épuré et ses lignes fluides en font une pièce distinctive, idéale pour les amateurs d'objets décoratifs raffinés et tendance.",backend/uploads/products/photo-2026-06-08-16-40-43-3.jpg,,,,,145.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
235,Portes-bougies et objet décoratif en forme de lotus à oiseau,portes-bougies-et-objet-decoratif-en-forme-de-lotus-a-oiseau,2596,,Décoration,Objets décoratifs,,"Ce porte-bougies en forme de lotus avec un oiseau sophistiqué en finition dorée est un objet décoratif élégant, idéal pour embellir un intérieur marocain avec une touche moderne. Sa conception raffinée et son style délicat en font un élément parfait pour décorer un salon, une chambre ou un espace de réception, apportant une ambiance chaleureuse et luxueuse à la pièce.",backend/uploads/products/photo-2026-06-08-16-40-45.jpg,,,,,85.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
236,Vase décoratif en métal doré et cristaux,vase-decoratif-en-metal-dore-et-cristau,2589,,Décoration,Vases,,"Ce vase décoratif se distingue par sa structure en métal doré formant un motif ouvert avec de fines lignes courbées, surmonté de cristaux brillants qui apportent une touche luxueuse. Son design élégant et sophistiqué en fait un élément de décoration idéal pour embellir une table ou une étagère dans un salon, une salle à manger ou une entrée. Sa finition dorée donne une ambiance chaleureuse et raffinée à l’espace, parfait pour une décoration moderne ou clas sique.",backend/uploads/products/photo-2026-06-08-16-40-46-6.jpg,,,,,120.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
237,Figurine en cristal fleur de lotus,figurine-en-cristal-fleur-de-lotus,7494,,Décoration,Objets décoratifs,Figurines et cristaux,"Une magnifique décoration en cristal représentant une fleur de lotus, aux multiples pétales facettés qui captent la lumière pour créer un jeu de reflets colorés. Cet objet décoratif en cristal, d'une finesse remarquable, apportera une touche élégante et raffinée à votre intérieur. Parfait pour une table basse, une étagère ou une console, il sert aussi de pièce de décoration philosophique ou zen dans un espace de relaxation ou un salon contemporain. Son éclat subtil et la beauté de sa conception en font un choix idéal pour embellir une décoration intérieure sophistiquée ou minimaliste.",backend/uploads/products/photo-2026-06-08-16-40-47-4.jpg,,,,,100.00,"[""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
238,Photophore en métal doré,photophore-en-metal-dore,2450,,Décoration,,,"Set de trois photophores en métal à finition dorée, au design élégant et contemporain, parfaits pour créer une ambiance chaleureuse dans le salon, la salle à manger ou lors d'événements spéciaux. Leur structure ouverte et leur style sophistiqué apportent une touche de luxe et de modernité à votre intérieur ou lors de vos réceptions.",backend/uploads/products/photo-2026-06-08-16-40-47.jpg,,,,,210.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
239,Objets décoratifs en cristal,objets-decoratifs-en-cristal,7501,,Décoration,,,"Décoration élégante comprenant deux petits cygnes en cristal transparent avec un effet irisé, posés sur un support en verre. Ces éléments décoratifs apportent une touche de brillance et de finesse à tout espace intérieur, tels qu'un salon, une chambre ou une salle à manger. Leur design sophistiqué et leur finition brillante valorisent l'ambiance de la pièce et ajoutent une note de luxe à la décoration. Idéal pour embellir une étagère, une table ou une console avec un style contemporain ou élégant.",backend/uploads/products/photo-2026-06-08-16-40-48-2.jpg,,,,,50.00,"[""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
240,Objet décoratif cristal en forme de cœur,objet-decoratif-cristal-en-forme-de-c-ur,7502,,Décoration,Objets décoratifs,,"Ce splendide objet décoratif en cristal de forme cœur ajoutera une touche d'élégance et de brillance à votre intérieur. Son design brillant et ses facettes auxquelles la lumière se reflète créent un jeu de couleurs et de lumières captivant. Parfait pour être placé sur une table basse, une étagère ou un meuble de salon, il représente un choix raffiné pour décorer une pièce de vie ou une entrée. Cet objet en cristal est idéal pour ceux qui aiment allier décoration et luxe dans leur décoration intérieure. Il apportera une ambiance lumineuse et sophistiquée à votre espace domestique.",backend/uploads/products/photo-2026-06-08-16-40-48.jpg,,,,,75.00,"[""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
241,Vase décoratif en métal doré et verre transparent,vase-decoratif-en-metal-dore-et-verre-transparent,6145,,Décoration,Objets décoratifs,Vases,"Ce vase décoratif se compose d'une structure métallique aux finitions dorées, avec un réservoir en verre transparent en forme de cylindre. Idéal pour mettre en valeur des fleurs ou comme pièce centrale dans un intérieur marocain contemporain, il apportera une touche d'élégance et de sophistication à votre espace de vie ou de réception. Parfait pour décorer une salle à manger, un salon ou une entrée, ce vase combine esthétique et fonctionnalité, enrichissant la décoration par sa finition brillante et son design moderne.",backend/uploads/products/photo-2026-06-08-16-40-49-2.jpg,,,,,130.00,"[""Doré"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
242,Vase décoratif en métal doré et verre transparent,vase-decoratif-en-metal-dore-et-verre-transparent-2,3146,,Décoration,Objets décoratifs,Vases,"Ce vase décoratif se compose d'une structure métallique aux finitions dorées, avec un réservoir en verre transparent en forme de cylindre. Idéal pour mettre en valeur des fleurs ou comme pièce centrale dans un intérieur marocain contemporain, il apportera une touche d'élégance et de sophistication à votre espace de vie ou de réception. Parfait pour décorer une salle à manger, un salon ou une entrée, ce vase combine esthétique et fonctionnalité, enrichissant la décoration par sa finition brillante et son design moderne.",backend/uploads/products/photo-2026-06-08-16-40-49-2.jpg,,,,,110.00,"[""Doré"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
243,Vases décoratifs en verre noir style lotus,vases-decoratifs-en-verre-noir-style-lotus,3279,,Décoration,Objets décoratifs,Vases,"Set de trois vases décoratifs en verre au design élégant et moderne, avec une structure en forme de lotus ou fleur de nénuphar, embellis par une finition miroir noire brillante. Parfaits pour valoriser un espace intérieur, ces vases apportent une touche sophistiquée et contemporaine à votre décoration. Idéal pour être placés sur une table, une étagère ou une console dans un salon, une salle à manger ou une entrée, ils accentuent l’ambiance élégante de votre intérieur marocain, tout en étant très faciles à intégrer dans divers styles de décoration.",backend/uploads/products/photo-2026-06-08-16-40-49-5.jpg,,,,,240.00,"[""Noir""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
244,Flacon en cristal décoratif,flacon-en-cristal-decoratif,7305,,Décoration,,,"Ce flacon en cristal finement taillé avec un bouchon en cristal serti de facettes est conçu pour servir d'objet décoratif ou de parfum dans un intérieur élégant. Son design sophistiqué et la transparence du cristal lui confèrent un aspect luxueux, idéal pour embellir une table basse, une console ou une étagère dans un salon ou une chambre à coucher.",backend/uploads/products/photo-2026-06-08-16-40-49.jpg,,,,,25.00,"[""Cristal""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
245,Vase décoratif en faux marbre beige à détails dorés,vase-decoratif-en-fau-marbre-beige-a-details-dores,3244/46,,Décoration,Vases,Vases décoratifs,"Vases décoratifs élégants avec finition en faux marbre beige et détails dorés, conçus comme des pièces de décoration sophistiquées. Leur design élégant, avec une base en cylindre et une structure en forme de boule supportée par une colonne en marbre, permet de créer une ambiance chaleureuse et chic dans un salon, une salle à manger ou une entrée. Les vases peuvent accueillir des fleurs ou être placés seuls comme objet de décoration pour apporter une touche de luxe et de modernité à votre intérieur marocain.",backend/uploads/products/photo-2026-06-08-16-40-51-3.jpg,,,,,215.00,"[""Beige"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
246,Bougeoir en métal doré avec éléments en cristal,bougeoir-en-metal-dore-avec-elements-en-cristal,3247,,Décoration,Objets décoratifs,Bougeoirs et chandeliers,"Set de trois bougeoirs décoratifs en métal doré avec ornements en cristal. Leur design élégant apporte une touche de luxe et de brillance à votre intérieur. Parfaits pour décorer une table de repas, un centre de console ou une étagère dans le salon ou la chambre, ils créent une ambiance chaleureuse et sophistiquée. Leur finition dorée et le détail en cristal confèrent un style moderne et glamour, idéal pour une décoration raffinée et contemporaine adaptée au marché marocain.",backend/uploads/products/photo-2026-06-08-16-40-51-4.jpg,,,,,210.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
247,Bougeoir en métal doré avec éléments en cristal,bougeoir-en-metal-dore-avec-elements-en-cristal-2,3248,,Décoration,Objets décoratifs,Bougeoirs et chandeliers,"Set de trois bougeoirs décoratifs en métal doré avec ornements en cristal. Leur design élégant apporte une touche de luxe et de brillance à votre intérieur. Parfaits pour décorer une table de repas, un centre de console ou une étagère dans le salon ou la chambre, ils créent une ambiance chaleureuse et sophistiquée. Leur finition dorée et le détail en cristal confèrent un style moderne et glamour, idéal pour une décoration raffinée et contemporaine adaptée au marché marocain.",backend/uploads/products/photo-2026-06-08-16-40-51-4.jpg,,,,,210.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
248,Bougeoir en métal doré avec éléments en cristal,bougeoir-en-metal-dore-avec-elements-en-cristal-3,3249,,Décoration,Objets décoratifs,Bougeoirs et chandeliers,"Set de trois bougeoirs décoratifs en métal doré avec ornements en cristal. Leur design élégant apporte une touche de luxe et de brillance à votre intérieur. Parfaits pour décorer une table de repas, un centre de console ou une étagère dans le salon ou la chambre, ils créent une ambiance chaleureuse et sophistiquée. Leur finition dorée et le détail en cristal confèrent un style moderne et glamour, idéal pour une décoration raffinée et contemporaine adaptée au marché marocain.",backend/uploads/products/photo-2026-06-08-16-40-51-4.jpg,,,,,210.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
249,Bougeoir en métal doré et marbre noir,bougeoir-en-metal-dore-et-marbre-noir,3238,,Décoration,Objets décoratifs,Bougeoirs,"Ce bougeoir décoratif présente une structure élégante en métal doré avec des coupelles en marbre noir marbré à finition dorée. Son design contemporain et sophistiqué convient parfaitement pour embellir un salon, une salle à manger ou un espace de réception. Il peut accueillir des bougies pour créer une ambiance chaleureuse, ou servir comme objet de décoration seul. Son aspect luxe et moderne en fait un choix idéal pour une décoration intérieure élégante au Maroc.",backend/uploads/products/photo-2026-06-08-16-40-51-5.jpg,,,,,185.00,"[""Noir"",""Orange"",""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
250,Vase décoratif en marbre blanc avec détails dorés,vase-decoratif-en-marbre-blanc-avec-details-dores,3240,,Décoration,Vases & accessoires,Vases décoratifs,"Ce vase décoratif au design élégant combine un effet marbre blanc avec des détails en finition dorée, apportant une touche sophistiquée à votre intérieur. Sa forme ronde et ses couleurs neutres en font un objet idéal pour décorer une table, une étagère ou un meuble dans le salon, la salle à manger ou l'entrée. Capable de mettre en valeur des fleurs ou simplement en tant qu'objet de décoration seul, ce vase contribue à créer une ambiance moderne et raffinée dans votre espace de vie.",backend/uploads/products/photo-2026-06-08-16-40-51-6.jpg,,,,,145.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
251,Bougeoir décoratif en verre et métal doré,bougeoir-decoratif-en-verre-et-metal-dore,3235,,Décoration,Objets décoratifs,,"Ce bougeoir élégant associe un socle en métal doré avec des sphères en verre à finition marbrée blanche et dorée. Sa structure artistique et raffinée en fait un accessoire parfait pour habiller votre intérieur. Idéal pour la décoration de salons, tables à manger ou espaces de réception, il crée une ambiance chaleureuse et sophistiquée. Sa finition brillante et ses formes arrondies ajoutent une touche de luxe et de style contemporain à toute pièce décorée avec goût.",backend/uploads/products/photo-2026-06-08-16-40-52-2.jpg,,,,,170.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
252,Lustre de table à trois bras avec base en métal doré et tulipes en verre teinté,lustre-de-table-a-trois-bras-avec-base-en-metal-dore-et-tulipes-en-verre-teinte,3242,,Décoration,Luminaires > Luminaires de table et de sol > Lustres,Lustres,"Ce lustre de table élégant possède une structure en métal doré avec trois bras courbés, chacun supportant une tulipe en verre teinté de couleur ambrée. Son design contemporain apportera une touche sophistiquée à votre espace intérieur, idéal pour une salle à manger ou un salon chic. Sa finition dorée rehausse la luminosité et crée une ambiance chaleureuse, tout en étant un véritable élément décoratif sophistiqué.",backend/uploads/products/photo-2026-06-08-16-40-52.jpg,,,,,140.00,"[""Doré"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
253,Cadre décoratif en métal orné de motifs arabes et calligraphie,cadre-decoratif-en-metal-orne-de-motifs-arabes-et-calligraphie,3123,,Décoration,,,"Ce produit est un cadre décoratif orné de motifs élaborés et de calligraphies arabes en bleu et argenté. Son design sophistiqué et ses détails complexes en font un objet d'art spirituel et décoratif, idéal pour embellir un espace de prière ou un coin de décoration intérieure marocain. Il est conçu pour donner une ambiance élégante et traditionnelle, tout en mettant en valeur un aspect artisanal raffiné. Son esthétique sophistiquée en fait un élément à la fois décoratif et symbolique, adapté à un intérieur marocain contemporain ou traditionnel.",backend/uploads/products/photo-2026-06-08-16-40-53-2.jpg,,,,,280.00,"[""Bleu"",""Argenté""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
254,Objet décoratif sphère design en métal doré sur base en marbre,objet-decoratif-sphere-design-en-metal-dore-sur-base-en-marbre,8115,,Décoration,,,"Ce pièce décorative moderne représente une sphère abstraite en métal doré, montée sur une base en marbre noir avec veines blanches. Son design élégant et contemporain en fait un élément de décoration parfait pour embellir un salon, une bureau ou une entrée. La structure métallique finement travaillée apporte une touche sophistiquée, tandis que la base en marbre assure stabilité et esthétisme. Idéal pour ceux qui cherchent à ajouter une note artistique et raffinée à leur intérieur dans un style contemporain.",backend/uploads/products/photo-2026-06-08-16-40-54-3.jpg,,,,,320.00,"[""Doré"",""Noir"",""Blanc""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
